position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year
CUT,"McNealy, Maverick",11,,-0.447,0.774,-0.117,-2.461,-1.803,-2.25,281.7,0.25,0.44444,38.85650555555556,59.838235294117645,0.5263173684210526,3.0,5.0,-2.578,2023
CUT,"Olesen, Thorbjorn",11,,-1.357,0.853,-0.772,-0.973,-0.892,-2.25,285.05,0.25,0.388885,27.30157619047619,89.79162500000001,0.5652134782608695,2.5,5.5,-1.744,2023
CUT,"Yang, Y.E.",11,,0.044,-1.712,0.281,-0.864,-2.294,-2.25,277.75,0.42857,0.52778,30.02782083333333,64.93055000000001,0.368418947368421,4.0,5.0,-0.583,2023
CUT,"Alker, Steven",12,,-0.73,-0.118,-0.218,-1.684,-2.021,-2.75,277.65,0.42857,0.41667,34.91933870967742,111.77378571428572,0.3529429411764706,4.0,6.0,-1.902,2023
CUT,"MacIntyre, Robert",12,,-2.097,0.53,-0.827,-0.356,-0.652,-2.75,295.75,0.39286,0.444445,34.269996,65.13886666666667,0.5714285714285714,2.5,5.0,-1.183,2023
CUT,"Ryder, Sam",12,,0.182,-0.087,-1.373,-1.472,-2.932,-2.75,284.9,0.392855,0.38889,32.510024,73.29165,0.4782630434782609,3.5,8.0,-2.845,2023
CUT,"Holmes, Steve",12,,-2.144,0.323,0.681,-1.61,-0.606,-2.75,263.25,0.464285,0.44444,32.03575,89.79761428571427,0.4117629411764706,3.0,5.0,-0.929,2023
CUT,"Koch, Greg",12,,-1.651,0.199,-1.137,-0.159,-1.099,-2.75,302.4,0.357145,0.444445,37.7029,100.1875,0.5217391304347826,2.5,5.5,-1.296,2023
CUT,"Kaewkanjana, Sadom",12,,-1.325,0.764,-2.139,-0.049,-1.425,-2.75,290.15,0.392855,0.5,36.13267777777778,98.725,0.4736826315789473,4.5,7.5,-2.188,2023
CUT,"Wells, Jeremy",12,,-0.9,-0.137,-1.107,-0.606,-1.849,-2.75,295.35,0.42857,0.36111,32.782634782608696,80.77774444444444,0.461535,3.5,6.5,-1.713,2023
