position,player_name,total_score,r4_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,distance,accuracy,gir,prox_fw,prox_rgh,scrambling,great_shots,poor_shots,sg_bs,year,major
T49,"McIlroy, Rory",5,0.0,-0.736,0.345,1.089,0.053,1.488,0.763,307.85,0.5535725,0.5972225,35.460274418604655,47.02733,0.4871805128205128,4.5,5.5,1.142,2021,PGA Championship
T49,"Varner III, Harold",5,1.0,-0.944,1.004,0.551,0.14,1.695,0.763,297.225,0.6071425,0.569445,36.81378909090909,47.42167272727273,0.5641053846153846,3.5,4.5,0.691,2021,PGA Championship
T49,"Horsfield, Sam",5,-1.0,0.276,0.387,-0.395,0.482,0.475,0.763,302.35,0.5357149999999999,0.5000025,40.01369803921568,43.44775,0.5744672340425532,4.75,3.25,0.087,2021,PGA Championship
T49,"MacIntyre, Robert",5,1.0,-0.761,0.276,0.858,0.377,1.512,0.763,294.125,0.5892850000000001,0.6250025,38.55360784313726,57.28833529411765,0.5937515625,3.0,4.75,1.236,2021,PGA Championship
T49,"An, Byeong Hun",5,-4.0,-0.142,0.969,-0.048,-0.028,0.893,0.763,302.125,0.5535725,0.48611,40.063372,63.88368823529412,0.6041660416666667,4.75,5.25,-0.076,2021,PGA Championship
T49,"Kokrak, Jason",5,5.0,1.039,-0.259,0.544,-0.574,-0.288,0.763,302.04035087719296,0.55357,0.5833325,34.53824285714286,47.88513684210526,0.6486491891891892,4.5,5.0,-0.029,2021,PGA Championship
T55,"Noren, Alex",6,3.0,-0.572,0.841,-0.341,0.572,1.073,0.513,295.675,0.7321425,0.555555,41.87675,52.970188888888885,0.6097580487804878,1.0,3.75,0.231,2021,PGA Championship
T55,"Ortiz, Carlos",6,4.0,0.436,0.487,-0.303,-0.12,0.065,0.513,303.6,0.57143,0.5694475000000001,36.16289454545454,49.1497,0.65625125,4.5,6.25,-0.423,2021,PGA Championship
T55,"Dahmen, Joel",6,5.0,-0.864,-0.459,1.38,0.443,1.365,0.513,290.1,0.6428575,0.5833325,35.208142592592594,40.71995,0.4864832432432433,3.5,5.25,1.823,2021,PGA Championship
T55,"Wallace, Matt",6,-1.0,0.462,-0.407,-0.243,0.689,0.039,0.513,297.95000000000005,0.6785749999999999,0.6388900000000001,39.22719272727272,48.609625,0.5609743902439024,3.75,3.5,0.446,2021,PGA Championship
T59,"Smith, Cameron",7,5.0,0.76,-0.003,-0.466,-0.041,-0.509,0.263,296.375,0.6250025,0.5,35.36111818181818,80.6524,0.6428590476190476,3.5,5.0,-0.506,2021,PGA Championship
T59,"Streb, Robert",7,0.0,0.441,-0.314,-0.22,0.343,-0.19,0.263,292.8,0.607145,0.5555575,44.11741320754717,42.72255625,0.6756767567567568,2.5,3.75,0.123,2021,PGA Championship
T59,"McCarthy, Denny",7,2.0,1.286,-0.049,-0.034,-0.952,-1.035,0.263,289.65,0.6250025,0.4722225,40.551373684210525,85.11219166666666,0.6808517021276596,2.5,4.25,-0.986,2021,PGA Championship
T59,"Davis, Cam",7,0.0,0.447,-0.453,0.652,-0.395,-0.196,0.263,299.925,0.5535725,0.5694425000000001,31.69349807692308,82.91288750000001,0.5789494736842106,4.5,5.75,0.256,2021,PGA Championship
T59,"Burmester, Dean",7,1.0,1.574,0.052,-1.283,-0.092,-1.323,0.263,306.3,0.464285,0.555555,36.27989574468085,74.64601304347826,0.5952390476190476,5.0,5.25,-1.375,2021,PGA Championship
T64,"Willett, Danny",8,2.0,-0.285,1.05,-0.755,-0.009,0.287,0.013,300.7,0.607145,0.5138875,40.97290204081633,44.9392375,0.5476169047619048,3.5,4.75,-0.764,2021,PGA Championship
T64,"English, Harris",8,0.0,-0.421,0.297,0.586,-0.461,0.423,0.013,290.06315789473683,0.5357149999999999,0.5555575,38.54204385964913,52.31982727272727,0.4375,3.75,5.25,0.125,2021,PGA Championship
T64,"Hoge, Tom",8,1.0,-0.088,0.521,-0.38,-0.052,0.09,0.013,284.8,0.6071425,0.5277775,40.36973269230769,54.90357272727273,0.6666654761904762,4.0,3.75,-0.433,2021,PGA Championship
T64,"Hadwin, Adam",8,0.0,0.101,-0.679,0.674,-0.095,-0.1,0.013,289.6894736842105,0.6428575,0.569445,38.00284745762712,76.14185555555557,0.631578947368421,2.75,3.5,0.579,2021,PGA Championship
T64,"Stenson, Henrik",8,-1.0,-0.107,-0.851,1.447,-0.489,0.108,0.013,275.475,0.6607149999999999,0.5694425000000001,35.670349056603776,76.85797692307693,0.5135127027027027,3.25,4.25,0.958,2021,PGA Championship
T64,"Higgo, Garrick",8,-3.0,0.405,0.121,-0.153,-0.372,-0.404,0.013,301.775,0.4821425,0.5694475,39.60382692307692,73.86224666666666,0.6000002857142857,4.5,4.5,-0.525,2021,PGA Championship
T64,"Walker, Jimmy",8,2.0,0.186,0.409,-0.507,-0.088,-0.185,0.013,293.875,0.4464275,0.4861075,41.05074893617021,43.96064444444444,0.6222208888888889,2.25,5.25,-0.595,2021,PGA Championship
T71,"Henley, Russell",9,3.0,0.256,-0.758,0.79,-0.537,-0.505,-0.237,289.575,0.6071425,0.597225,34.66716923076923,52.49735333333333,0.4705905882352941,2.75,4.0,0.253,2021,PGA Championship
T71,"Westwood, Lee",9,5.0,0.027,-0.712,-0.19,0.626,-0.277,-0.237,290.575,0.6785725,0.5,37.30657,66.96311,0.6046527906976744,2.25,4.5,0.436,2021,PGA Championship
T71,"Herbert, Lucas",9,0.0,0.246,0.646,-0.718,-0.423,-0.495,-0.237,304.97719298245613,0.5178575,0.5833325,42.41387954545455,64.81726956521739,0.6052636842105263,4.25,4.75,-1.141,2021,PGA Championship
T71,"Lewis, Tom",9,4.0,-0.844,0.087,-0.411,0.919,0.595,-0.237,299.0,0.64286,0.4722225,37.37571964285714,102.91682727272728,0.5744668085106384,4.5,5.25,0.508,2021,PGA Championship
T75,"Berger, Daniel",10,4.0,-0.357,-0.583,0.329,0.113,-0.142,-0.487,291.725,0.64286,0.5972225,36.598596551724135,48.41032307692308,0.5405405405405406,4.5,4.25,0.442,2021,PGA Championship
T75,"Clark, Wyndham",10,5.0,0.719,0.277,-2.089,0.593,-1.218,-0.487,306.925,0.4821425,0.4583325,43.61537083333334,56.08399,0.6595744680851063,4.0,5.75,-1.496,2021,PGA Championship
77,"Steele, Brendan",11,1.0,1.035,0.061,-0.663,-1.182,-1.784,-0.737,294.39473684210526,0.42857,0.5,36.29148823529412,55.67426111111112,0.7058817647058824,4.75,5.5,-1.845,2021,PGA Championship
78,"Marek, Brad",12,4.0,1.453,-0.614,-1.463,-0.375,-2.452,-0.987,282.175,0.5357149999999999,0.4722225,51.53345636363636,65.92441333333333,0.6086945652173913,3.25,4.75,-1.838,2021,PGA Championship
79,"Hojgaard, Rasmus",13,3.0,-0.288,-0.561,-0.195,-0.205,-0.961,-1.237,305.3894736842105,0.6071425,0.5416675,41.62555094339622,56.50452941176471,0.6315792105263158,4.25,6.25,-0.4,2021,PGA Championship
80,"Watson, Bubba",14,8.0,-0.866,-0.064,-1.442,0.872,-0.633,-1.487,297.425,0.6071425,0.4861125,38.58433392857143,82.228625,0.5000033333333334,2.5,5.25,-0.569,2021,PGA Championship
81,"Gay, Brian",18,6.0,1.181,-1.02,-1.827,-0.835,-3.681,-2.487,280.6,0.5892875,0.430555,45.84840714285714,54.47743333333333,0.5909086363636363,4.25,6.5,-2.661,2021,PGA Championship
1,"Thomas, Justin",-5,-3.0,1.581,0.814,0.526,0.657,1.998,3.578,305.8,0.607145,0.694445,41.54393018867924,54.72285882352941,0.6956530434782608,3.5,2.0,1.183,2022,PGA Championship
2,"Zalatoris, Will",-5,1.0,1.164,0.632,1.283,0.499,2.414,3.578,309.55,0.5178575,0.680555,37.00553829787234,35.037865,0.6923076923076923,3.25,2.25,1.782,2022,PGA Championship
T3,"Young, Cameron",-4,1.0,0.53,0.394,0.65,1.754,2.799,3.328,317.7,0.7142850000000001,0.6111125,35.70809444444444,33.35031818181818,0.742858,4.75,2.75,2.404,2022,PGA Championship
T3,"Pereira, Mito",-4,5.0,1.373,0.213,1.524,0.218,1.955,3.328,299.35,0.73214,0.6666650000000001,32.295595081967214,58.51926,0.6153834615384615,4.75,3.75,1.742,2022,PGA Championship
T5,"Kirk, Chris",-3,-2.0,0.392,1.252,1.011,0.424,2.687,3.078,296.225,0.732145,0.5694475,33.13789642857143,56.838275,0.7187475,3.25,2.0,1.435,2022,PGA Championship
T5,"Fleetwood, Tommy",-3,-3.0,0.913,0.655,1.18,0.329,2.165,3.078,301.15,0.6250025,0.6805574999999999,33.22351132075472,75.16961176470588,0.5925937037037037,3.75,2.5,1.51,2022,PGA Championship
T5,"Fitzpatrick, Matt",-3,3.0,1.248,1.168,0.181,0.481,1.83,3.078,308.525,0.6250025,0.5972225,33.56473396226415,47.05199375,0.7419370967741935,4.75,3.0,0.662,2022,PGA Championship
8,"McIlroy, Rory",-2,-2.0,0.24,-0.024,1.213,1.398,2.588,2.828,320.975,0.6250025,0.6805575,31.00961632653061,53.29259999999999,0.5757581818181818,5.25,2.0,2.612,2022,PGA Championship
T9,"Ancer, Abraham",-1,3.0,0.969,-0.22,1.149,0.68,1.61,2.578,301.075,0.75,0.63889,31.2992372881356,60.17637777777777,0.5862065517241379,2.75,1.25,1.83,2022,PGA Championship
T9,"Hoge, Tom",-1,-1.0,1.157,0.302,1.959,-0.839,1.421,2.578,290.2052631578947,0.57143,0.5972200000000001,30.99188823529412,42.44185555555555,0.6666660606060606,5.0,3.5,1.119,2022,PGA Championship
T9,"Power, Seamus",-1,2.0,0.381,0.918,0.874,0.406,2.198,2.578,306.275,0.5892875,0.597225,37.46544339622642,58.356918750000006,0.6470608823529411,3.75,2.5,1.28,2022,PGA Championship
T9,"Steele, Brendan",-1,-2.0,-0.058,0.291,1.851,0.494,2.636,2.578,303.95,0.607145,0.7083325,29.919030909090907,54.08885333333333,0.6000016,3.5,3.75,2.345,2022,PGA Championship
T13,"Smith, Cameron",0,-1.0,-0.942,0.156,2.416,0.699,3.271,2.328,303.35,0.6607149999999999,0.625,29.933948148148147,34.91538571428571,0.5151506060606061,2.0,4.75,3.114,2022,PGA Championship
T13,"Homa, Max",0,1.0,0.48,-0.069,1.732,0.185,1.848,2.328,302.125,0.6071425,0.597225,31.917817647058826,58.467666666666666,0.6451616129032258,3.5,2.25,1.917,2022,PGA Championship
T13,"Schauffele, Xander",0,0.0,0.358,0.154,0.991,0.825,1.97,2.328,300.225,0.7142825,0.6666675,33.886964285714285,45.29383636363636,0.6785717857142857,2.25,1.0,1.816,2022,PGA Championship
T13,"Rose, Justin",0,-2.0,1.057,0.196,1.292,-0.217,1.271,2.328,294.075,0.6250025,0.65278,33.427203846153844,55.13404736842105,0.6206917241379311,4.25,3.5,1.075,2022,PGA Championship
T13,"Hatton, Tyrrell",0,-2.0,0.879,0.41,0.899,0.14,1.449,2.328,302.975,0.6250025,0.6250025,30.09938679245283,53.80707692307693,0.6176455882352941,3.25,3.0,1.039,2022,PGA Championship
T13,"Herbert, Lucas",0,1.0,2.191,0.223,-0.23,0.144,0.138,2.328,309.45,0.5357149999999999,0.569445,35.46163541666667,59.1577,0.6388891666666667,4.75,2.75,-0.086,2022,PGA Championship
T13,"Riley, Davis",0,1.0,-0.074,-0.465,1.607,1.26,2.403,2.328,306.55,0.7678575,0.6249975000000001,36.71825246,32.0100875,0.5333316666666666,4.25,3.5,2.868,2022,PGA Championship
T20,"Burns, Sam",1,2.0,1.28,-0.534,1.035,0.298,0.799,2.078,308.65,0.535715,0.61111,30.92993125,75.82590476190475,0.6666676666666667,2.25,1.75,1.333,2022,PGA Championship
T20,"Simpson, Webb",1,2.0,0.514,0.375,0.647,0.543,1.565,2.078,296.65,0.69643,0.583335,37.96994,59.37397142857142,0.5789468421052631,3.0,1.75,1.19,2022,PGA Championship
T20,"Gooch, Talor",1,-2.0,0.071,0.734,0.787,0.486,2.007,2.078,295.3,0.73214,0.61111,32.804296666666666,54.61608571428571,0.657144,2.75,2.75,1.272,2022,PGA Championship
T23,"Cink, Stewart",2,4.0,0.285,-0.243,0.527,1.259,1.543,1.828,311.9,0.7321425,0.625,34.42066862745098,46.40533571428571,0.4848478787878787,4.25,3.5,1.786,2022,PGA Championship
T23,"Fowler, Rickie",2,0.0,-0.455,1.415,0.395,0.474,2.283,1.828,298.625,0.6607125,0.5555525,32.79435,61.4276,0.6052605263157894,3.25,2.75,0.869,2022,PGA Championship
T23,"Lowry, Shane",2,-1.0,0.745,0.378,-0.098,0.802,1.083,1.828,299.25,0.732145,0.5833325,34.291394545454544,50.420275,0.657142857,2.5,1.5,0.705,2022,PGA Championship
T23,"Na, Kevin",2,1.0,0.877,1.131,0.8,-0.98,0.952,1.828,287.85,0.55357,0.5833325,38.29625769230769,63.1326,0.6666663636363637,3.25,3.0,-0.18,2022,PGA Championship
T23,"Niemann, Joaquin",2,1.0,0.518,0.827,-0.352,0.836,1.311,1.828,311.45,0.5892875,0.569445,35.80491923076923,48.05137222222222,0.60606,4.0,2.75,0.484,2022,PGA Championship
T23,"Glover, Lucas",2,0.0,-0.283,-0.04,1.947,0.205,2.112,1.828,293.3,0.7678575,0.63889,29.63027627118644,60.9128625,0.580644194,4.0,3.25,2.151,2022,PGA Championship
T23,"Wise, Aaron",2,0.0,1.222,-0.166,0.796,-0.023,0.607,1.828,306.65,0.57143,0.5833325,33.440363265306125,47.75229474,0.5294105882352942,4.5,1.75,0.773,2022,PGA Championship
T30,"Watson, Bubba",3,5.0,-0.336,0.291,1.238,0.385,1.914,1.578,306.725,0.6607149999999999,0.61111,34.51232727272728,38.7741,0.5757572727272727,4.25,3.75,1.623,2022,PGA Championship
T30,"Finau, Tony",3,-2.0,0.174,0.546,0.547,0.312,1.405,1.578,299.675,0.6607149999999999,0.5833349999999999,33.02587192982456,69.02178181818182,0.696969697,3.0,3.25,0.859,2022,PGA Championship
T30,"Wiesberger, Bernd",3,0.0,-0.152,0.347,1.119,0.264,1.73,1.578,300.225,0.6250025,0.583335,35.33368958333333,52.48618823529412,0.6216221621621622,4.0,4.0,1.383,2022,PGA Championship
T30,"Arnaus, Adri",3,3.0,-0.651,0.328,0.69,1.211,2.229,1.578,314.225,0.625,0.6805575,31.27262115384616,57.26074375,0.5666683333333333,3.75,4.0,1.901,2022,PGA Championship
T34,"Woodland, Gary",4,5.0,0.873,-0.511,0.626,0.34,0.456,1.328,301.325,0.6071425,0.61111,31.311076923076925,60.08628421052632,0.5937481250000001,3.75,4.0,0.966,2022,PGA Championship
T34,"Harman, Brian",4,-1.0,0.041,0.546,1.273,-0.532,1.288,1.328,295.975,0.64286,0.5416675,38.94095789473684,59.86809333333333,0.6176455882352941,3.75,4.25,0.741,2022,PGA Championship
T34,"Spieth, Jordan",4,-1.0,-0.809,0.386,0.992,0.76,2.138,1.328,307.9,0.625,0.6388875,35.106984000000004,48.60947142857143,0.5517231034482759,4.0,5.25,1.752,2022,PGA Championship
T34,"Leishman, Marc",4,-2.0,0.875,-0.032,-0.211,0.696,0.453,1.328,301.6,0.607145,0.48611,38.84414230769231,38.0384,0.6829265853658536,2.75,2.75,0.484,2022,PGA Championship
T34,"Reed, Patrick",4,2.0,0.076,0.642,1.294,-0.683,1.252,1.328,291.425,0.6607149999999999,0.5416650000000001,31.69957818181818,53.01084545454545,0.6571417142857143,2.75,3.0,0.611,2022,PGA Championship
T34,"Mitchell, Keith",4,-2.0,0.429,-0.717,0.101,1.516,0.899,1.328,311.1,0.7857149999999999,0.5833325,39.45131090909091,66.52995833333333,0.5714282857142856,4.75,4.0,1.617,2022,PGA Championship
T34,"Kuchar, Matt",4,3.0,0.009,1.552,-0.244,0.011,1.32,1.328,295.775,0.6964275,0.52778,34.150459322033896,74.91992,0.6571451428571429,3.75,4.0,-0.233,2022,PGA Championship
T41,"Tringale, Cameron",5,3.0,0.923,-0.256,0.027,0.384,0.155,1.078,297.2,0.6607149999999999,0.527775,39.28569056603774,51.50380588235294,0.6666669230769231,2.75,2.25,0.41,2022,PGA Championship
T41,"List, Luke",5,0.0,0.742,-0.78,-0.67,1.787,0.336,1.078,315.875,0.7142875,0.569445,40.20563846153846,46.576614285714285,0.4999969047619048,4.75,5.5,1.116,2022,PGA Championship
T41,"Merritt, Troy",5,0.0,0.019,1.702,-0.4,-0.242,1.06,1.078,291.05,0.625,0.48611,38.882956862745104,59.47742941176471,0.6842092105263158,3.5,2.25,-0.643,2022,PGA Championship
T41,"Hovland, Viktor",5,0.0,-0.046,0.095,0.667,0.363,1.124,1.078,307.975,0.6428575,0.6111125000000001,31.722190740740736,52.31700714285714,0.5925933333333333,2.75,3.75,1.03,2022,PGA Championship
T41,"Schenk, Adam",5,0.0,1.149,-0.398,0.663,-0.336,-0.07,1.078,290.825,0.57143,0.5694475,36.15027755102041,57.187377777777776,0.499998947368421,3.0,2.0,0.327,2022,PGA Championship
T41,"Lee, K.H.",5,2.0,0.622,0.018,-0.034,0.473,0.456,1.078,299.325,0.7142875,0.5972225,37.13172909090909,80.43388461538461,0.675677027,2.75,3.5,0.438,2022,PGA Championship
T41,"Streelman, Kevin",5,-3.0,0.611,0.414,-0.203,0.256,0.467,1.078,291.925,0.7321425,0.569445,42.17985862068966,48.887728571428575,0.588235294,3.25,3.0,0.053,2022,PGA Championship
T48,"Rahm, Jon",6,-2.0,-0.037,-0.625,-0.341,1.831,0.865,0.828,318.525,0.75,0.625,38.71011153846153,48.10065,0.5000015789473684,4.25,2.25,1.49,2022,PGA Championship
T48,"Varner III, Harold",6,2.0,-1.275,1.223,0.975,-0.094,2.104,0.828,298.875,0.5892875,0.5694475000000001,32.01924897959184,42.656456250000005,0.5675656756756757,4.25,3.5,0.881,2022,PGA Championship
T48,"McCarthy, Denny",6,1.0,1.284,0.269,0.009,-0.734,-0.455,0.828,286.475,0.6607149999999999,0.5138875,42.56885263157894,89.99164615384616,0.6388891666666667,3.25,3.0,-0.725,2022,PGA Championship
T48,"Davis, Cam",6,0.0,0.431,0.522,0.115,-0.241,0.397,0.828,299.925,0.5178575,0.5,34.21857307692308,58.15503684210526,0.70000125,3.5,3.5,-0.126,2022,PGA Championship
T48,"Bradley, Keegan",6,1.0,-0.354,0.309,0.135,0.738,1.182,0.828,305.875,0.642855,0.583335,36.91758461538461,36.3185,0.5945945945945946,3.75,4.5,0.873,2022,PGA Championship
T48,"Canter, Laurie",6,4.0,0.652,-0.033,0.165,0.044,0.176,0.828,301.525,0.57143,0.5416675,37.92492653061225,35.57677777777778,0.6111116666666666,3.5,3.0,0.209,2022,PGA Championship
54,"Fox, Ryan",7,7.0,-0.164,-0.705,1.419,0.028,0.743,0.578,312.575,0.464285,0.5833325,31.438584782608697,49.69104090909091,0.5142845714285714,3.75,4.0,1.447,2022,PGA Championship
T55,"Day, Jason",8,3.0,0.597,0.536,-0.933,0.128,-0.269,0.328,301.925,0.607145,0.458335,39.73724705882353,60.728315,0.6511639534883721,2.0,4.25,-0.806,2022,PGA Championship
T55,"Koepka, Brooks",8,4.0,1.326,-0.217,-0.533,-0.248,-0.997,0.328,295.85,0.4821425,0.4999975,34.00684042553191,70.45605652173913,0.5749982499999999,3.25,3.0,-0.781,2022,PGA Championship
T55,"Molinari, Francesco",8,1.0,-0.083,1.248,0.005,-0.841,0.412,0.328,289.075,0.5535725,0.4861125,38.622313207547165,60.749586666666666,0.7297272972972972,3.25,3.5,-0.836,2022,PGA Championship
T55,"Munoz, Sebastian",8,5.0,-0.663,0.363,0.791,-0.163,0.992,0.328,300.875,0.5892875,0.569445,33.41734117647059,46.52382777777778,0.6285691428571429,2.25,2.0,0.628,2022,PGA Championship
T55,"Morikawa, Collin",8,0.0,-0.613,0.307,0.266,0.367,0.941,0.328,295.125,0.69643,0.5833325,35.32438113207547,39.85944285714285,0.5833330555555556,3.0,4.25,0.633,2022,PGA Championship
T60,"Oosthuizen, Louis",9,2.0,-0.097,0.289,-0.046,-0.067,0.175,0.078,294.025,0.625,0.4722225,36.838738461538455,53.08061666666666,0.5952364285714286,2.75,2.0,-0.114,2022,PGA Championship
T60,"Henley, Russell",9,6.0,-0.165,0.642,-0.065,-0.333,0.244,0.078,288.875,0.6964275,0.5416650000000001,37.81357169811321,46.448,0.5454557575757576,2.75,4.5,-0.398,2022,PGA Championship
T60,"Kim, Si Woo",9,0.0,-1.413,0.918,1.275,-0.702,1.492,0.078,290.125,0.7142875,0.5277775,33.48366545454545,50.21689,0.5999994285714286,2.0,4.0,0.573,2022,PGA Championship
T60,"Schwartzel, Charl",9,2.0,0.766,0.001,-0.379,-0.31,-0.687,0.078,298.525,0.5892850000000001,0.5138875,41.67557254901961,63.589905882352944,0.5853648780487805,2.5,3.25,-0.689,2022,PGA Championship
T60,"Matsuyama, Hideki",9,3.0,-0.035,0.144,-0.208,0.177,0.113,0.078,296.075,0.5892875,0.5416675,38.24047450980392,45.69283684210527,0.5405394594594595,2.75,2.5,-0.031,2022,PGA Championship
T60,"Griffin, Lanto",9,3.0,1.183,-0.539,-0.205,-0.36,-1.105,0.078,300.225,0.5535725,0.5972225,33.347196,49.58477777777778,0.5428565714285715,3.0,4.0,-0.565,2022,PGA Championship
T60,"Kokrak, Jason",9,0.0,0.242,0.385,-1.034,0.486,-0.163,0.078,309.925,0.6785749999999999,0.48611,39.16932222222222,50.66357142857143,0.5128210256410256,4.0,5.0,-0.548,2022,PGA Championship
T60,"Hoshino, Rikuya",9,6.0,0.896,-0.037,-0.452,-0.33,-0.818,0.078,294.67499999999995,0.5892875,0.5277775,36.60341851851852,56.646625,0.575,3.25,4.5,-0.781,2022,PGA Championship
68,"Horschel, Billy",10,-1.0,0.013,0.858,-0.622,-0.42,-0.184,-0.172,293.65,0.7142850000000001,0.5277775,41.68963220338983,44.33600909090909,0.7142845714285714,2.0,5.75,-1.042,2022,PGA Championship
T69,"Hossler, Beau",11,3.0,0.965,-0.712,-0.83,0.155,-1.386,-0.422,302.575,0.5892875,0.52778,36.80863148148148,57.891306666666665,0.5609760975609757,2.25,2.75,-0.675,2022,PGA Championship
T69,"Hickok, Kramer",11,4.0,0.007,-0.817,0.236,0.152,-0.428,-0.422,292.5,0.767855,0.597225,40.95257333333333,55.1301625,0.5142874285714285,2.5,3.75,0.388,2022,PGA Championship
T71,"Hadwin, Adam",12,3.0,-0.014,0.402,-0.082,-0.978,-0.658,-0.672,290.75,0.57143,0.5,35.38971296296296,61.88355714285714,0.5945937837837838,3.75,4.75,-1.06,2022,PGA Championship
T71,"Harding, Justin",12,4.0,0.044,-0.497,0.494,-0.713,-0.716,-0.672,286.775,0.5892875,0.555555,42.68511698113208,52.41654375,0.5555572222222223,2.5,3.5,-0.219,2022,PGA Championship
T71,"Norris, Shaun",12,5.0,-0.241,-0.445,0.316,-0.302,-0.431,-0.672,293.525,0.6428575,0.569445,37.77821481481482,52.22081666666666,0.424240303,3.25,3.25,0.014,2022,PGA Championship
T71,"Pieters, Thomas",12,3.0,-0.202,-0.402,0.123,-0.19,-0.469,-0.672,304.85,0.5535725,0.5694425,35.92634375,39.11308,0.4571442857142856,3.5,5.25,-0.067,2022,PGA Championship
T75,"Kizzire, Patton",15,3.0,0.702,-0.525,-0.535,-1.063,-2.123,-1.422,295.2,0.5357149999999999,0.388885,32.847846000000004,66.46858333333333,0.6000026,2.75,4.75,-1.598,2022,PGA Championship
T75,"McNealy, Maverick",15,3.0,0.722,-0.846,-0.646,-0.651,-2.143,-1.422,298.175,0.5357149999999999,0.5138875,42.17875111111111,55.800266666666666,0.47619,3.75,3.75,-1.297,2022,PGA Championship
77,"MacIntyre, Robert",17,6.0,-0.919,-0.179,-0.457,-0.367,-1.002,-1.922,290.875,0.607145,0.5555575,38.51689583333333,49.19643684210526,0.4473684210526315,2.0,5.5,-0.824,2022,PGA Championship
78,"Straka, Sepp",18,6.0,-0.744,-0.159,-1.023,-0.246,-1.428,-2.172,295.35,0.57143,0.5000025,45.393678,59.51080666666667,0.4523816666666667,3.5,5.0,-1.27,2022,PGA Championship
1,"Koepka, Brooks",-9,-3.0,1.032,1.128,1.334,1.201,3.662,4.694,291.725,0.57143,0.61111,27.408815094339623,56.17776666666666,0.75,6.75,2.5,2.535,2023,PGA Championship
T2,"Hovland, Viktor",-7,-2.0,0.676,0.641,2.559,0.318,3.518,4.194,290.025,0.5357149999999999,0.7083325,23.273598113207548,41.565485714285714,0.8095247619047619,5.5,3.0,2.877,2023,PGA Championship
T2,"Scheffler, Scottie",-7,-5.0,0.377,0.901,1.323,1.593,3.816,4.194,296.55,0.5892850000000001,0.7083325,26.84359649122807,81.14285714285715,0.7272727272727273,4.25,1.75,2.916,2023,PGA Championship
T4,"DeChambeau, Bryson",-3,0.0,0.471,-0.19,1.182,1.732,2.723,3.194,306.375,0.5535725,0.73611,30.5221,40.2738,0.633336,6.0,1.5,2.913,2023,PGA Championship
T4,"Davis, Cam",-3,-5.0,-0.26,1.043,1.117,1.294,3.454,3.194,295.625,0.5178575,0.625,27.831676,63.47222222222222,0.7142864285714285,5.25,4.25,2.411,2023,PGA Championship
T4,"Kitayama, Kurt",-3,-5.0,1.101,0.372,1.49,0.231,2.093,3.194,290.95,0.4464275,0.63889,26.785006000000003,62.08750500000001,0.6428582142857143,4.5,3.25,1.721,2023,PGA Championship
T7,"McIlroy, Rory",-2,-1.0,0.411,0.138,1.645,0.75,2.533,2.944,302.82500000000005,0.410715,0.6666675,28.818504444444443,49.83335714285714,0.5999993333333333,6.0,3.25,2.395,2023,PGA Championship
T7,"Straka, Sepp",-2,-5.0,0.032,-0.059,2.505,0.466,2.912,2.944,292.425,0.5892850000000001,0.75,25.41826923076923,35.35293529411764,0.5294129411764705,7.25,4.0,2.971,2023,PGA Championship
T9,"Smith, Cameron",-1,-5.0,1.903,0.604,0.792,-0.604,0.791,2.694,282.95,0.392855,0.583335,33.273552173913046,57.108713043478254,0.7272733333333333,4.75,3.0,0.188,2023,PGA Championship
